COUNTY_ID	TOWN_ID	V_ID	H_CNT	P_CNT	M_CNT	F_CNT	INFO_TIME
10013	10013010	10013010-011	129	338	177	161	106Y12M
10013	10013010	10013010-073	5183	14375	6985	7390	106Y12M
10013	10013010	10013010-055	1770	4779	2353	2426	106Y12M
10013	10013010	10013010-032	198	602	325	277	106Y12M
10013	10013010	10013010-045	389	1269	674	595	106Y12M
10013	10013010	10013010-065	2752	6271	3183	3088	106Y12M
10013	10013010	10013010-019	173	447	230	217	106Y12M
10013	10013010	10013010-059	814	2056	988	1068	106Y12M
10013	10013010	10013010-027	554	1762	921	841	106Y12M
10013	10013010	10013010-028	385	1224	646	578	106Y12M
10013	10013010	10013010-060	2079	5864	2799	3065	106Y12M
10013	10013010	10013010-031	2231	6327	3202	3125	106Y12M
10013	10013010	10013010-041	955	2987	1560	1427	106Y12M
10013	10013010	10013010-015	187	467	233	234	106Y12M
10013	10013010	10013010-067	1087	2847	1399	1448	106Y12M
10013	10013010	10013010-030	3307	8520	4206	4314	106Y12M
10013	10013010	10013010-037	315	747	390	357	106Y12M
10013	10013010	10013010-038	572	1299	617	682	106Y12M
10013	10013010	10013010-006	107	261	140	121	106Y12M
10013	10013010	10013010-012	1178	3073	1560	1513	106Y12M
10013	10013010	10013010-071	808	2478	1234	1244	106Y12M
10013	10013010	10013010-017	142	320	169	151	106Y12M
10013	10013010	10013010-075	5326	13616	6508	7108	106Y12M
10013	10013010	10013010-034	433	978	518	460	106Y12M
10013	10013010	10013010-021	387	979	481	498	106Y12M
10013	10013010	10013010-020	708	1818	947	871	106Y12M
10013	10013010	10013010-061	348	878	400	478	106Y12M
10013	10013010	10013010-043	816	2683	1334	1349	106Y12M
10013	10013010	10013010-029	399	1292	673	619	106Y12M
10013	10013010	10013010-025	1771	4938	2387	2551	106Y12M
10013	10013010	10013010-024	1597	4510	2144	2366	106Y12M
10013	10013010	10013010-023	1200	2926	1398	1528	106Y12M
10013	10013010	10013010-048	131	342	188	154	106Y12M
10013	10013040	10013040-013	950	2679	1404	1275	106Y12M
10013	10013040	10013040-012	654	1867	986	881	106Y12M
10013	10013040	10013040-004	1897	5042	2481	2561	106Y12M
10013	10013040	10013040-006	395	1067	549	518	106Y12M
10013	10013040	10013040-014	598	1614	886	728	106Y12M
10013	10013040	10013040-009	465	1222	676	546	106Y12M
10013	10013040	10013040-015	751	2050	1049	1001	106Y12M
10013	10013040	10013040-002	1046	2722	1327	1395	106Y12M
10013	10013040	10013040-003	527	1352	667	685	106Y12M
10013	10013040	10013040-001	448	1086	554	532	106Y12M
10013	10013040	10013040-007	217	604	333	271	106Y12M
10013	10013040	10013040-005	1395	3688	1886	1802	106Y12M
10013	10013040	10013040-010	423	1113	546	567	106Y12M
10013	10013040	10013040-016	562	1453	744	709	106Y12M
10013	10013040	10013040-008	233	532	296	236	106Y12M
10013	10013040	10013040-011	491	1297	662	635	106Y12M
10013	10013040	10013040-017	516	1338	712	626	106Y12M
10013	10013310	10013310-004	312	1118	555	563	106Y12M
10013	10013310	10013310-006	156	590	308	282	106Y12M
10013	10013310	10013310-003	94	388	199	189	106Y12M
10013	10013310	10013310-002	234	818	427	391	106Y12M
10013	10013310	10013310-001	358	1170	611	559	106Y12M
10013	10013310	10013310-005	244	783	395	388	106Y12M
10013	10013180	10013180-004	450	1669	845	824	106Y12M
10013	10013180	10013180-006	552	1901	961	940	106Y12M
10013	10013180	10013180-005	380	1289	651	638	106Y12M
10013	10013180	10013180-001	861	3063	1566	1497	106Y12M
10013	10013180	10013180-003	442	1616	813	803	106Y12M
10013	10013180	10013180-008	678	2360	1236	1124	106Y12M
10013	10013180	10013180-007	344	1189	600	589	106Y12M
10013	10013180	10013180-002	784	2633	1315	1318	106Y12M
10013	10013290	10013290-003	171	739	381	358	106Y12M
10013	10013290	10013290-001	267	1032	536	496	106Y12M
10013	10013290	10013290-004	138	469	256	213	106Y12M
10013	10013290	10013290-002	305	1141	586	555	106Y12M
10013	10013290	10013290-005	222	919	500	419	106Y12M
10013	10013290	10013290-006	237	971	516	455	106Y12M
10013	10013220	10013220-007	668	1912	1055	857	106Y12M
10013	10013220	10013220-004	645	1901	1039	862	106Y12M
10013	10013220	10013220-002	554	1413	767	646	106Y12M
10013	10013220	10013220-006	478	1259	687	572	106Y12M
10013	10013220	10013220-001	872	2441	1311	1130	106Y12M
10013	10013220	10013220-008	357	964	539	425	106Y12M
10013	10013220	10013220-005	501	1333	735	598	106Y12M
10013	10013220	10013220-003	409	1114	633	481	106Y12M
10013	10013110	10013110-007	264	648	376	272	106Y12M
10013	10013110	10013110-009	270	711	393	318	106Y12M
10013	10013110	10013110-017	422	1225	637	588	106Y12M
10013	10013110	10013110-004	291	672	363	309	106Y12M
10013	10013110	10013110-003	366	838	433	405	106Y12M
10013	10013110	10013110-002	578	1453	753	700	106Y12M
10013	10013110	10013110-013	510	1415	754	661	106Y12M
10013	10013110	10013110-006	485	1337	749	588	106Y12M
10013	10013110	10013110-012	892	2116	1146	970	106Y12M
10013	10013110	10013110-001	991	2461	1309	1152	106Y12M
10013	10013110	10013110-008	306	877	484	393	106Y12M
10013	10013110	10013110-019	570	1706	883	823	106Y12M
10013	10013110	10013110-011	613	1637	851	786	106Y12M
10013	10013110	10013110-005	390	1156	595	561	106Y12M
10013	10013110	10013110-014	461	1179	636	543	106Y12M
10013	10013110	10013110-015	413	1279	688	591	106Y12M
10013	10013110	10013110-016	397	1152	621	531	106Y12M
10013	10013110	10013110-010	534	1377	726	651	106Y12M
10013	10013110	10013110-018	540	1383	739	644	106Y12M
10013	10013150	10013150-003	370	1054	544	510	106Y12M
10013	10013150	10013150-004	284	839	460	379	106Y12M
10013	10013150	10013150-002	396	1163	625	538	106Y12M
10013	10013150	10013150-001	881	2229	1137	1092	106Y12M
10013	10013150	10013150-005	647	1926	1031	895	106Y12M
10013	10013150	10013150-006	373	1240	678	562	106Y12M
10013	10013150	10013150-007	491	1485	797	688	106Y12M
10013	10013170	10013170-010	661	1833	919	914	106Y12M
10013	10013170	10013170-013	1153	3178	1673	1505	106Y12M
10013	10013170	10013170-005	317	946	484	462	106Y12M
10013	10013170	10013170-002	954	2919	1519	1400	106Y12M
10013	10013170	10013170-001	584	1935	1017	918	106Y12M
10013	10013170	10013170-003	707	2499	1321	1178	106Y12M
10013	10013170	10013170-015	976	2680	1365	1315	106Y12M
10013	10013170	10013170-011	561	1644	852	792	106Y12M
10013	10013170	10013170-008	447	1427	729	698	106Y12M
10013	10013170	10013170-012	823	2446	1290	1156	106Y12M
10013	10013170	10013170-004	321	971	506	465	106Y12M
10013	10013170	10013170-006	856	2669	1378	1291	106Y12M
10013	10013170	10013170-007	861	2717	1394	1323	106Y12M
10013	10013170	10013170-009	799	2468	1273	1195	106Y12M
10013	10013170	10013170-014	1797	4989	2578	2411	106Y12M
10013	10013320	10013320-002	302	899	469	430	106Y12M
10013	10013320	10013320-004	85	246	112	134	106Y12M
10013	10013320	10013320-007	218	728	397	331	106Y12M
10013	10013320	10013320-005	108	343	173	170	106Y12M
10013	10013320	10013320-008	130	399	206	193	106Y12M
10013	10013320	10013320-003	254	759	373	386	106Y12M
10013	10013320	10013320-001	279	849	449	400	106Y12M
10013	10013320	10013320-006	184	583	309	274	106Y12M
10013	10013050	10013050-014	252	908	451	457	106Y12M
10013	10013050	10013050-029	189	657	327	330	106Y12M
10013	10013050	10013050-021	581	2025	1035	990	106Y12M
10013	10013050	10013050-015	408	1443	763	680	106Y12M
10013	10013050	10013050-007	732	2430	1255	1175	106Y12M
10013	10013050	10013050-030	148	468	243	225	106Y12M
10013	10013050	10013050-010	329	1157	581	576	106Y12M
10013	10013050	10013050-008	552	1974	1047	927	106Y12M
10013	10013050	10013050-019	597	1899	1020	879	106Y12M
10013	10013050	10013050-016	462	1624	840	784	106Y12M
10013	10013050	10013050-020	585	1932	1026	906	106Y12M
10013	10013050	10013050-018	672	2301	1214	1087	106Y12M
10013	10013050	10013050-024	362	1240	660	580	106Y12M
10013	10013050	10013050-023	505	1767	918	849	106Y12M
10013	10013050	10013050-011	663	2186	1163	1023	106Y12M
10013	10013050	10013050-022	728	2426	1232	1194	106Y12M
10013	10013050	10013050-025	646	2349	1199	1150	106Y12M
10013	10013050	10013050-005	535	1643	841	802	106Y12M
10013	10013050	10013050-003	1286	4064	2050	2014	106Y12M
10013	10013050	10013050-001	224	714	364	350	106Y12M
10013	10013050	10013050-004	282	833	419	414	106Y12M
10013	10013050	10013050-002	329	1011	521	490	106Y12M
10013	10013050	10013050-009	781	2609	1356	1253	106Y12M
10013	10013050	10013050-017	340	1107	581	526	106Y12M
10013	10013050	10013050-027	368	1320	691	629	106Y12M
10013	10013050	10013050-028	283	994	485	509	106Y12M
10013	10013050	10013050-006	785	2664	1362	1302	106Y12M
10013	10013050	10013050-026	438	1687	902	785	106Y12M
10013	10013050	10013050-012	460	1829	947	882	106Y12M
10013	10013050	10013050-013	447	1674	898	776	106Y12M
10013	10013120	10013120-007	403	1207	658	549	106Y12M
10013	10013120	10013120-008	535	1623	894	729	106Y12M
10013	10013120	10013120-010	629	1926	1015	911	106Y12M
10013	10013120	10013120-011	538	1871	952	919	106Y12M
10013	10013120	10013120-012	477	1648	850	798	106Y12M
10013	10013120	10013120-006	425	1222	645	577	106Y12M
10013	10013120	10013120-005	196	622	326	296	106Y12M
10013	10013120	10013120-004	332	1037	531	506	106Y12M
10013	10013120	10013120-013	417	1471	772	699	106Y12M
10013	10013120	10013120-014	468	1340	703	637	106Y12M
10013	10013120	10013120-002	282	839	432	407	106Y12M
10013	10013120	10013120-003	639	1988	1012	976	106Y12M
10013	10013120	10013120-009	709	2369	1260	1109	106Y12M
10013	10013120	10013120-001	464	1393	701	692	106Y12M
10013	10013240	10013240-007	155	378	206	172	106Y12M
10013	10013240	10013240-003	564	1430	822	608	106Y12M
10013	10013240	10013240-002	183	444	231	213	106Y12M
10013	10013240	10013240-006	575	1484	790	694	106Y12M
10013	10013240	10013240-004	532	1430	763	667	106Y12M
10013	10013240	10013240-008	146	331	174	157	106Y12M
10013	10013240	10013240-001	642	1702	935	767	106Y12M
10013	10013240	10013240-005	221	641	342	299	106Y12M
10013	10013280	10013280-006	756	2403	1191	1212	106Y12M
10013	10013280	10013280-002	327	983	513	470	106Y12M
10013	10013280	10013280-004	295	1034	531	503	106Y12M
10013	10013280	10013280-005	158	533	281	252	106Y12M
10013	10013280	10013280-001	182	525	259	266	106Y12M
10013	10013280	10013280-003	334	1268	648	620	106Y12M
10013	10013020	10013020-018	652	1836	983	853	106Y12M
10013	10013020	10013020-012	890	2619	1339	1280	106Y12M
10013	10013020	10013020-008	2801	7599	3690	3909	106Y12M
10013	10013020	10013020-009	922	2492	1208	1284	106Y12M
10013	10013020	10013020-007	2315	6346	3113	3233	106Y12M
10013	10013020	10013020-010	581	1677	838	839	106Y12M
10013	10013020	10013020-020	649	2003	1035	968	106Y12M
10013	10013020	10013020-013	3051	8371	4119	4252	106Y12M
10013	10013020	10013020-015	544	1620	821	799	106Y12M
10013	10013020	10013020-005	2116	5701	2792	2909	106Y12M
10013	10013020	10013020-002	257	671	332	339	106Y12M
10013	10013020	10013020-019	589	1900	975	925	106Y12M
10013	10013020	10013020-021	580	1752	934	818	106Y12M
10013	10013020	10013020-014	524	1440	711	729	106Y12M
10013	10013020	10013020-006	327	1043	531	512	106Y12M
10013	10013020	10013020-004	423	1091	557	534	106Y12M
10013	10013020	10013020-003	553	1397	707	690	106Y12M
10013	10013020	10013020-001	222	572	290	282	106Y12M
10013	10013020	10013020-011	936	2660	1354	1306	106Y12M
10013	10013020	10013020-016	343	1034	537	497	106Y12M
10013	10013020	10013020-017	188	553	291	262	106Y12M
10013	10013270	10013270-004	157	466	238	228	106Y12M
10013	10013270	10013270-003	53	198	110	88	106Y12M
10013	10013270	10013270-006	181	505	250	255	106Y12M
10013	10013270	10013270-005	130	432	218	214	106Y12M
10013	10013270	10013270-002	115	344	179	165	106Y12M
10013	10013270	10013270-001	424	1301	669	632	106Y12M
10013	10013070	10013070-005	435	1318	690	628	106Y12M
10013	10013070	10013070-006	315	943	492	451	106Y12M
10013	10013070	10013070-007	263	747	413	334	106Y12M
10013	10013070	10013070-001	782	2387	1234	1153	106Y12M
10013	10013070	10013070-004	1017	2877	1479	1398	106Y12M
10013	10013070	10013070-002	360	1076	551	525	106Y12M
10013	10013070	10013070-003	630	1728	894	834	106Y12M
10013	10013100	10013100-009	311	1044	562	482	106Y12M
10013	10013100	10013100-006	344	1212	641	571	106Y12M
10013	10013100	10013100-008	229	617	324	293	106Y12M
10013	10013100	10013100-010	628	1834	970	864	106Y12M
10013	10013100	10013100-007	676	2119	1140	979	106Y12M
10013	10013100	10013100-002	901	3281	1697	1584	106Y12M
10013	10013100	10013100-012	341	1123	598	525	106Y12M
10013	10013100	10013100-011	1251	4091	2101	1990	106Y12M
10013	10013100	10013100-001	1046	3716	1906	1810	106Y12M
10013	10013100	10013100-004	880	2780	1416	1364	106Y12M
10013	10013100	10013100-003	650	2180	1130	1050	106Y12M
10013	10013100	10013100-005	607	2000	1046	954	106Y12M
10005	10005130	10005130-005	596	1709	918	791	106Y12M
10005	10005130	10005130-004	1343	4082	2113	1969	106Y12M
10005	10005130	10005130-001	1582	4969	2593	2376	106Y12M
10005	10005130	10005130-006	171	459	246	213	106Y12M
10005	10005130	10005130-007	550	1454	812	642	106Y12M
10005	10005130	10005130-002	772	2237	1183	1054	106Y12M
10005	10005130	10005130-003	556	1620	870	750	106Y12M
10005	10005160	10005160-001	831	2626	1399	1227	106Y12M
10005	10005160	10005160-007	179	463	254	209	106Y12M
10005	10005160	10005160-006	256	620	348	272	106Y12M
10005	10005160	10005160-002	249	741	415	326	106Y12M
10005	10005160	10005160-005	235	620	345	275	106Y12M
10005	10005160	10005160-008	199	422	238	184	106Y12M
10005	10005160	10005160-004	111	270	143	127	106Y12M
10005	10005160	10005160-003	343	994	546	448	106Y12M
10005	10005080	10005080-005	270	637	367	270	106Y12M
10005	10005080	10005080-001	716	1896	969	927	106Y12M
10005	10005080	10005080-006	521	1444	764	680	106Y12M
10005	10005080	10005080-002	263	695	358	337	106Y12M
10005	10005080	10005080-009	312	880	503	377	106Y12M
10005	10005080	10005080-010	203	563	319	244	106Y12M
10005	10005080	10005080-007	277	743	410	333	106Y12M
10005	10005080	10005080-011	427	1174	637	537	106Y12M
10005	10005080	10005080-004	619	1620	837	783	106Y12M
10005	10005080	10005080-012	440	1179	654	525	106Y12M
10005	10005080	10005080-008	605	1809	958	851	106Y12M
10005	10005080	10005080-003	761	2098	1055	1043	106Y12M
10005	10005090	10005090-004	389	1113	607	506	106Y12M
10005	10005090	10005090-005	814	2718	1442	1276	106Y12M
10005	10005090	10005090-012	858	2630	1329	1301	106Y12M
10005	10005090	10005090-016	459	1501	823	678	106Y12M
10005	10005090	10005090-019	150	370	223	147	106Y12M
10005	10005090	10005090-013	566	1707	867	840	106Y12M
10005	10005090	10005090-006	888	2832	1435	1397	106Y12M
10005	10005090	10005090-007	497	1813	984	829	106Y12M
10005	10005090	10005090-017	555	1701	917	784	106Y12M
10005	10005090	10005090-018	108	257	141	116	106Y12M
10005	10005090	10005090-010	148	319	173	146	106Y12M
10005	10005090	10005090-009	748	2451	1285	1166	106Y12M
10005	10005090	10005090-008	412	1236	643	593	106Y12M
10005	10005090	10005090-011	169	392	224	168	106Y12M
10005	10005090	10005090-001	662	1942	953	989	106Y12M
10005	10005090	10005090-002	941	2953	1500	1453	106Y12M
10005	10005090	10005090-003	1261	4228	2157	2071	106Y12M
10005	10005090	10005090-015	516	1733	953	780	106Y12M
10005	10005090	10005090-014	600	1877	979	898	106Y12M
10005	10005040	10005040-005	2334	6695	3337	3358	106Y12M
10005	10005040	10005040-019	1742	4577	2365	2212	106Y12M
10005	10005040	10005040-010	2074	5983	3040	2943	106Y12M
10005	10005040	10005040-014	728	2445	1240	1205	106Y12M
10005	10005040	10005040-013	534	1713	890	823	106Y12M
10005	10005040	10005040-011	448	1324	699	625	106Y12M
10005	10005040	10005040-012	1157	3463	1764	1699	106Y12M
10005	10005040	10005040-022	393	1217	667	550	106Y12M
10005	10005040	10005040-018	438	1411	753	658	106Y12M
10005	10005040	10005040-024	923	2808	1365	1443	106Y12M
10005	10005040	10005040-003	1331	3403	1724	1679	106Y12M
10005	10005040	10005040-001	934	2351	1107	1244	106Y12M
10005	10005040	10005040-008	1350	3879	1986	1893	106Y12M
10005	10005040	10005040-023	1342	4341	2165	2176	106Y12M
10005	10005040	10005040-016	1607	4844	2463	2381	106Y12M
10005	10005040	10005040-021	1564	4339	2274	2065	106Y12M
10005	10005040	10005040-020	814	2529	1297	1232	106Y12M
10005	10005040	10005040-017	772	2601	1321	1280	106Y12M
10005	10005040	10005040-015	484	1243	615	628	106Y12M
10005	10005040	10005040-004	2103	5650	2760	2890	106Y12M
10005	10005040	10005040-002	1545	4450	2180	2270	106Y12M
10005	10005040	10005040-007	1412	4627	2307	2320	106Y12M
10005	10005040	10005040-025	907	2781	1399	1382	106Y12M
10005	10005040	10005040-009	838	2585	1313	1272	106Y12M
10005	10005040	10005040-006	1463	4328	2167	2161	106Y12M
10005	10005140	10005140-009	249	767	445	322	106Y12M
10005	10005140	10005140-007	414	1040	585	455	106Y12M
10005	10005140	10005140-002	233	624	346	278	106Y12M
10005	10005140	10005140-003	361	945	514	431	106Y12M
10005	10005140	10005140-004	245	717	405	312	106Y12M
10005	10005140	10005140-005	224	559	321	238	106Y12M
10005	10005140	10005140-001	233	675	374	301	106Y12M
10005	10005140	10005140-008	458	1325	722	603	106Y12M
10005	10005140	10005140-006	233	502	275	227	106Y12M
10005	10005070	10005070-003	848	2422	1253	1169	106Y12M
10005	10005070	10005070-001	355	844	429	415	106Y12M
10005	10005070	10005070-009	876	2523	1340	1183	106Y12M
10005	10005070	10005070-007	856	2284	1176	1108	106Y12M
10005	10005070	10005070-005	324	883	458	425	106Y12M
10005	10005070	10005070-011	616	2022	1066	956	106Y12M
10005	10005070	10005070-010	297	829	461	368	106Y12M
10005	10005070	10005070-006	339	1125	572	553	106Y12M
10005	10005070	10005070-002	662	1758	927	831	106Y12M
10005	10005070	10005070-008	475	1288	671	617	106Y12M
10005	10005070	10005070-004	397	1156	627	529	106Y12M
10005	10005110	10005110-004	384	936	523	413	106Y12M
10005	10005110	10005110-002	291	730	391	339	106Y12M
10005	10005110	10005110-001	538	1308	729	579	106Y12M
10005	10005110	10005110-009	446	1161	651	510	106Y12M
10005	10005110	10005110-003	594	1635	881	754	106Y12M
10005	10005110	10005110-006	489	1245	669	576	106Y12M
10005	10005110	10005110-007	407	1193	649	544	106Y12M
10005	10005110	10005110-005	381	950	529	421	106Y12M
10005	10005110	10005110-008	403	1018	572	446	106Y12M
10005	10005060	10005060-012	592	1775	938	837	106Y12M
10005	10005060	10005060-004	1567	5249	2703	2546	106Y12M
10005	10005060	10005060-022	493	1197	659	538	106Y12M
10005	10005060	10005060-002	307	968	499	469	106Y12M
10005	10005060	10005060-018	383	1201	634	567	106Y12M
10005	10005060	10005060-003	526	1625	815	810	106Y12M
10005	10005060	10005060-015	421	1177	657	520	106Y12M
10005	10005060	10005060-017	262	834	435	399	106Y12M
10005	10005060	10005060-011	570	1724	920	804	106Y12M
10005	10005060	10005060-023	491	1368	774	594	106Y12M
10005	10005060	10005060-001	582	1768	921	847	106Y12M
10005	10005060	10005060-008	971	3382	1773	1609	106Y12M
10005	10005060	10005060-007	403	1179	603	576	106Y12M
10005	10005060	10005060-016	376	1070	574	496	106Y12M
10005	10005060	10005060-014	397	1126	618	508	106Y12M
10005	10005060	10005060-010	266	831	443	388	106Y12M
10005	10005060	10005060-009	476	1643	822	821	106Y12M
10005	10005060	10005060-005	824	2743	1413	1330	106Y12M
10005	10005060	10005060-021	285	831	470	361	106Y12M
10005	10005060	10005060-020	520	1450	787	663	106Y12M
10005	10005060	10005060-019	241	705	382	323	106Y12M
10005	10005060	10005060-006	470	1454	756	698	106Y12M
10005	10005060	10005060-013	492	1450	823	627	106Y12M
10005	10005010	10005010-015	773	1941	965	976	106Y12M
10005	10005010	10005010-011	262	616	304	312	106Y12M
10005	10005010	10005010-001	528	1364	665	699	106Y12M
10005	10005010	10005010-021	1514	4584	2296	2288	106Y12M
10005	10005010	10005010-028	1372	4301	2214	2087	106Y12M
10005	10005010	10005010-023	1108	2893	1408	1485	106Y12M
10005	10005010	10005010-016	2244	6212	3041	3171	106Y12M
10005	10005010	10005010-010	406	1075	536	539	106Y12M
10005	10005010	10005010-004	955	2691	1351	1340	106Y12M
10005	10005010	10005010-005	1465	4485	2257	2228	106Y12M
10005	10005010	10005010-003	477	1214	587	627	106Y12M
10005	10005010	10005010-027	794	2313	1214	1099	106Y12M
10005	10005010	10005010-002	1887	5094	2454	2640	106Y12M
10005	10005010	10005010-014	622	1631	798	833	106Y12M
10005	10005010	10005010-009	1327	3697	1885	1812	106Y12M
10005	10005010	10005010-017	1422	3731	1790	1941	106Y12M
10005	10005010	10005010-013	1563	4526	2293	2233	106Y12M
10005	10005010	10005010-020	518	1396	754	642	106Y12M
10005	10005010	10005010-012	372	988	492	496	106Y12M
10005	10005010	10005010-024	695	1993	1041	952	106Y12M
10005	10005010	10005010-018	1364	4206	2107	2099	106Y12M
10005	10005010	10005010-026	1091	3441	1747	1694	106Y12M
10005	10005010	10005010-025	1416	4121	2052	2069	106Y12M
10005	10005010	10005010-019	1726	5002	2445	2557	106Y12M
10005	10005010	10005010-022	2291	6264	3108	3156	106Y12M
10005	10005010	10005010-008	398	981	516	465	106Y12M
10005	10005010	10005010-007	1352	3985	1953	2032	106Y12M
10005	10005010	10005010-006	1416	4420	2251	2169	106Y12M
10005	10005020	10005020-021	574	1881	1015	866	106Y12M
10005	10005020	10005020-024	518	1715	907	808	106Y12M
10005	10005020	10005020-014	530	1588	839	749	106Y12M
10005	10005020	10005020-010	776	2572	1332	1240	106Y12M
10005	10005020	10005020-012	246	757	403	354	106Y12M
10005	10005020	10005020-022	642	2085	1096	989	106Y12M
10005	10005020	10005020-025	677	2185	1141	1044	106Y12M
10005	10005020	10005020-017	203	620	339	281	106Y12M
10005	10005020	10005020-004	555	1841	929	912	106Y12M
10005	10005020	10005020-006	772	2380	1205	1175	106Y12M
10005	10005020	10005020-008	833	2681	1418	1263	106Y12M
10005	10005020	10005020-019	816	2747	1442	1305	106Y12M
10005	10005020	10005020-023	283	796	446	350	106Y12M
10005	10005020	10005020-009	1584	4756	2397	2359	106Y12M
10005	10005020	10005020-003	376	1031	535	496	106Y12M
10005	10005020	10005020-011	357	1061	575	486	106Y12M
10005	10005020	10005020-001	869	2665	1330	1335	106Y12M
10005	10005020	10005020-002	665	1879	921	958	106Y12M
10005	10005020	10005020-005	437	1475	773	702	106Y12M
10005	10005020	10005020-020	591	1887	1026	861	106Y12M
10005	10005020	10005020-007	413	1270	674	596	106Y12M
10005	10005020	10005020-013	488	1563	806	757	106Y12M
10005	10005020	10005020-016	428	1451	780	671	106Y12M
10005	10005020	10005020-018	334	920	519	401	106Y12M
10005	10005020	10005020-015	691	2170	1114	1056	106Y12M
10005	10005180	10005180-001	114	364	207	157	106Y12M
10005	10005180	10005180-008	215	715	361	354	106Y12M
10005	10005180	10005180-004	200	543	284	259	106Y12M
10005	10005180	10005180-005	195	638	332	306	106Y12M
10005	10005180	10005180-006	191	597	303	294	106Y12M
10005	10005180	10005180-003	363	950	537	413	106Y12M
10005	10005180	10005180-007	265	780	423	357	106Y12M
10005	10005180	10005180-002	419	1296	709	587	106Y12M
10005	10005030	10005030-013	505	1674	891	783	106Y12M
10005	10005030	10005030-012	502	1549	818	731	106Y12M
10005	10005030	10005030-021	288	891	494	397	106Y12M
10005	10005030	10005030-014	661	2185	1173	1012	106Y12M
10005	10005030	10005030-003	703	2239	1167	1072	106Y12M
10005	10005030	10005030-024	785	2454	1230	1224	106Y12M
10005	10005030	10005030-023	298	832	459	373	106Y12M
10005	10005030	10005030-022	527	1653	832	821	106Y12M
10005	10005030	10005030-005	266	813	455	358	106Y12M
10005	10005030	10005030-011	458	1400	749	651	106Y12M
10005	10005030	10005030-009	337	877	491	386	106Y12M
10005	10005030	10005030-007	290	795	414	381	106Y12M
10005	10005030	10005030-008	403	1049	595	454	106Y12M
10005	10005030	10005030-016	420	1067	559	508	106Y12M
10005	10005030	10005030-004	557	1806	956	850	106Y12M
10005	10005030	10005030-002	833	2283	1152	1131	106Y12M
10005	10005030	10005030-001	487	1289	637	652	106Y12M
10005	10005030	10005030-006	985	3191	1662	1529	106Y12M
10005	10005030	10005030-019	811	2640	1389	1251	106Y12M
10005	10005030	10005030-020	424	1356	744	612	106Y12M
10005	10005030	10005030-015	223	512	289	223	106Y12M
10005	10005030	10005030-018	305	934	505	429	106Y12M
10005	10005030	10005030-010	330	750	404	346	106Y12M
10005	10005030	10005030-017	207	452	263	189	106Y12M
10005	10005150	10005150-004	1202	4124	2136	1988	106Y12M
10005	10005150	10005150-006	175	583	333	250	106Y12M
10005	10005150	10005150-002	185	536	289	247	106Y12M
10005	10005150	10005150-001	839	2411	1247	1164	106Y12M
10005	10005150	10005150-007	464	1508	778	730	106Y12M
10005	10005150	10005150-008	294	882	467	415	106Y12M
10005	10005150	10005150-005	192	593	313	280	106Y12M
10005	10005150	10005150-009	376	1104	619	485	106Y12M
10005	10005150	10005150-003	391	1211	647	564	106Y12M
10005	10005170	10005170-002	244	643	357	286	106Y12M
10005	10005170	10005170-001	152	359	226	133	106Y12M
10005	10005170	10005170-007	294	746	410	336	106Y12M
10005	10005170	10005170-004	236	639	354	285	106Y12M
10005	10005170	10005170-003	398	1021	568	453	106Y12M
10005	10005170	10005170-006	145	351	190	161	106Y12M
10005	10005170	10005170-005	249	658	370	288	106Y12M
10005	10005100	10005100-005	430	1412	783	629	106Y12M
10005	10005100	10005100-007	1230	3707	1975	1732	106Y12M
10005	10005100	10005100-006	435	1261	695	566	106Y12M
10005	10005100	10005100-009	207	469	282	187	106Y12M
10005	10005100	10005100-003	693	1976	1031	945	106Y12M
10005	10005100	10005100-010	257	608	338	270	106Y12M
10005	10005100	10005100-001	405	1215	614	601	106Y12M
10005	10005100	10005100-002	1747	5311	2754	2557	106Y12M
10005	10005100	10005100-004	479	1510	815	695	106Y12M
10005	10005100	10005100-008	257	669	370	299	106Y12M
10005	10005050	10005050-021	967	3092	1611	1481	106Y12M
10005	10005050	10005050-006	984	3141	1639	1502	106Y12M
10005	10005050	10005050-020	893	2393	1244	1149	106Y12M
10005	10005050	10005050-007	356	1096	578	518	106Y12M
10005	10005050	10005050-016	1496	4826	2437	2389	106Y12M
10005	10005050	10005050-010	699	1844	924	920	106Y12M
10005	10005050	10005050-032	1486	4340	2132	2208	106Y12M
10005	10005050	10005050-003	1155	3603	1849	1754	106Y12M
10005	10005050	10005050-027	940	2806	1411	1395	106Y12M
10005	10005050	10005050-013	938	2382	1164	1218	106Y12M
10005	10005050	10005050-026	867	2435	1237	1198	106Y12M
10005	10005050	10005050-018	1745	4782	2399	2383	106Y12M
10005	10005050	10005050-031	1082	3288	1668	1620	106Y12M
10005	10005050	10005050-023	934	3100	1639	1461	106Y12M
10005	10005050	10005050-022	485	1591	820	771	106Y12M
10005	10005050	10005050-029	1474	4725	2271	2454	106Y12M
10005	10005050	10005050-030	976	2591	1244	1347	106Y12M
10005	10005050	10005050-012	442	1254	636	618	106Y12M
10005	10005050	10005050-009	1366	4121	1987	2134	106Y12M
10005	10005050	10005050-014	1393	3854	1928	1926	106Y12M
10005	10005050	10005050-011	499	1083	582	501	106Y12M
10005	10005050	10005050-028	1440	4658	2293	2365	106Y12M
10005	10005050	10005050-015	1725	4982	2509	2473	106Y12M
