COUNTY_ID,TOWN_ID,V_ID,H_CNT,P_CNT,M_CNT,F_CNT,INFO_TIME
65000,65000260,65000260-009,307,953,432,521,107Y09M
65000,65000260,65000260-006,647,1867,921,946,107Y09M
65000,65000260,65000260-005,250,737,364,373,107Y09M
65000,65000260,65000260-004,185,467,268,199,107Y09M
65000,65000260,65000260-003,304,743,417,326,107Y09M
65000,65000100,65000100-020,3145,5819,2613,3206,107Y09M
65000,65000100,65000100-042,3948,7933,3705,4228,107Y09M
65000,65000100,65000100-001,218,633,366,267,107Y09M
65000,65000100,65000100-023,1721,4188,2018,2170,107Y09M
65000,65000100,65000100-002,366,1178,631,547,107Y09M
65000,65000100,65000100-031,810,1907,890,1017,107Y09M
65000,65000100,65000100-013,891,2323,1232,1091,107Y09M
65000,65000100,65000100-011,2297,6108,2965,3143,107Y09M
65000,65000100,65000100-012,4750,10928,5197,5731,107Y09M
65000,65000100,65000100-038,1391,2923,1374,1549,107Y09M
65000,65000100,65000100-037,2080,4826,2188,2638,107Y09M
65000,65000100,65000100-019,3465,7322,3319,4003,107Y09M
65000,65000100,65000100-029,295,769,374,395,107Y09M
65000,65000100,65000100-039,2088,4479,2068,2411,107Y09M
65000,65000100,65000100-028,399,969,478,491,107Y09M
65000,65000100,65000100-018,2974,6328,2852,3476,107Y09M
65000,65000100,65000100-033,1889,4361,2124,2237,107Y09M
65000,65000100,65000100-027,619,1579,783,796,107Y09M
65000,65000100,65000100-016,638,1413,701,712,107Y09M
65000,65000100,65000100-040,1648,4206,2030,2176,107Y09M
65000,65000100,65000100-007,367,923,508,415,107Y09M
65000,65000100,65000100-014,427,1214,685,529,107Y09M
65000,65000100,65000100-032,2363,5638,2733,2905,107Y09M
65000,65000100,65000100-024,646,1507,749,758,107Y09M
65000,65000100,65000100-021,5477,10659,4904,5755,107Y09M
65000,65000100,65000100-008,7502,14894,7157,7737,107Y09M
65000,65000100,65000100-026,353,795,413,382,107Y09M
65000,65000100,65000100-009,795,1814,971,843,107Y09M
65000,65000100,65000100-025,506,1221,624,597,107Y09M
65000,65000100,65000100-036,1999,4919,2351,2568,107Y09M
65000,65000100,65000100-030,232,464,219,245,107Y09M
65000,65000100,65000100-035,3640,9037,4342,4695,107Y09M
65000,65000100,65000100-034,1566,4466,2182,2284,107Y09M
65000,65000100,65000100-010,3272,7678,3566,4112,107Y09M
65000,65000100,65000100-006,1116,2855,1499,1356,107Y09M
65000,65000100,65000100-017,3426,6962,3322,3640,107Y09M
65000,65000100,65000100-003,650,1685,897,788,107Y09M
65000,65000100,65000100-022,2667,6366,2985,3381,107Y09M
65000,65000100,65000100-041,2182,4825,2306,2519,107Y09M
65000,65000100,65000100-015,685,1461,753,708,107Y09M
65000,65000100,65000100-004,688,1677,892,785,107Y09M
65000,65000100,65000100-005,494,1124,632,492,107Y09M
65000,65000180,65000180-003,1184,3127,1574,1553,107Y09M
65000,65000180,65000180-004,787,2183,1146,1037,107Y09M
65000,65000180,65000180-005,226,626,345,281,107Y09M
65000,65000180,65000180-006,2630,6522,3166,3356,107Y09M
65000,65000180,65000180-001,1437,3463,1717,1746,107Y09M
65000,65000180,65000180-002,1097,2542,1275,1267,107Y09M
65000,65000180,65000180-007,1214,2768,1402,1366,107Y09M
65000,65000180,65000180-008,1050,2369,1200,1169,107Y09M
65000,65000060,65000060-013,1400,3419,1751,1668,107Y09M
65000,65000060,65000060-004,1779,4053,1961,2092,107Y09M
65000,65000060,65000060-003,1608,3851,1798,2053,107Y09M
65000,65000060,65000060-010,1275,2743,1330,1413,107Y09M
65000,65000060,65000060-059,1465,3997,1947,2050,107Y09M
65000,65000060,65000060-052,2303,4780,2175,2605,107Y09M
65000,65000060,65000060-054,2658,5887,2743,3144,107Y09M
65000,65000060,65000060-044,2684,6509,3018,3491,107Y09M
65000,65000060,65000060-045,1995,4498,2107,2391,107Y09M
65000,65000060,65000060-037,2320,5325,2512,2813,107Y09M
65000,65000060,65000060-041,3271,7614,3552,4062,107Y09M
65000,65000060,65000060-046,935,2089,967,1122,107Y09M
65000,65000060,65000060-016,4931,12547,6060,6487,107Y09M
65000,65000060,65000060-011,1425,3225,1553,1672,107Y09M
65000,65000060,65000060-034,806,1785,858,927,107Y09M
65000,65000060,65000060-036,1073,2526,1220,1306,107Y09M
65000,65000060,65000060-019,2264,6018,3016,3002,107Y09M
65000,65000060,65000060-067,2190,5947,2868,3079,107Y09M
65000,65000060,65000060-015,1996,5381,2630,2751,107Y09M
65000,65000060,65000060-057,1823,4870,2335,2535,107Y09M
65000,65000060,65000060-056,3168,7919,3845,4074,107Y09M
65000,65000060,65000060-064,2403,5642,2638,3004,107Y09M
65000,65000060,65000060-005,2327,5597,2633,2964,107Y09M
65000,65000060,65000060-047,1644,4068,1895,2173,107Y09M
65000,65000060,65000060-048,1405,3343,1634,1709,107Y09M
65000,65000060,65000060-050,1612,3659,1692,1967,107Y09M
65000,65000060,65000060-053,402,966,475,491,107Y09M
65000,65000060,65000060-026,858,2514,1298,1216,107Y09M
65000,65000060,65000060-009,1298,2827,1348,1479,107Y09M
65000,65000060,65000060-043,1104,2530,1225,1305,107Y09M
65000,65000060,65000060-055,1405,3599,1716,1883,107Y09M
65000,65000060,65000060-002,1759,4035,1905,2130,107Y09M
65000,65000060,65000060-020,2333,6202,2965,3237,107Y09M
65000,65000060,65000060-029,473,1347,708,639,107Y09M
65000,65000060,65000060-065,1147,2575,1208,1367,107Y09M
65000,65000060,65000060-030,2258,5537,2684,2853,107Y09M
65000,65000060,65000060-008,3154,6443,3090,3353,107Y09M
65000,65000060,65000060-061,1341,3182,1493,1689,107Y09M
65000,65000060,65000060-063,1080,2785,1352,1433,107Y09M
65000,65000060,65000060-022,2157,5413,2618,2795,107Y09M
65000,65000060,65000060-060,4747,10924,5292,5632,107Y09M
65000,65000060,65000060-023,2245,5297,2598,2699,107Y09M
65000,65000060,65000060-014,3658,9367,4533,4834,107Y09M
65000,65000060,65000060-033,1132,2690,1312,1378,107Y09M
65000,65000060,65000060-001,1424,3409,1565,1844,107Y09M
65000,65000060,65000060-040,4041,9132,4346,4786,107Y09M
65000,65000060,65000060-032,1105,2175,962,1213,107Y09M
65000,65000060,65000060-025,1340,3236,1529,1707,107Y09M
65000,65000060,65000060-012,722,1781,935,846,107Y09M
65000,65000060,65000060-062,1463,3420,1634,1786,107Y09M
65000,65000060,65000060-069,1249,2717,1254,1463,107Y09M
65000,65000060,65000060-021,360,1073,570,503,107Y09M
65000,65000060,65000060-038,2605,5969,2785,3184,107Y09M
65000,65000060,65000060-042,3782,6565,3418,3147,107Y09M
65000,65000060,65000060-066,1771,4376,2090,2286,107Y09M
65000,65000060,65000060-031,813,1843,907,936,107Y09M
65000,65000060,65000060-039,1217,2777,1300,1477,107Y09M
65000,65000060,65000060-068,1981,3953,1834,2119,107Y09M
65000,65000060,65000060-051,1853,4277,1991,2286,107Y09M
65000,65000060,65000060-049,1669,4072,1909,2163,107Y09M
65000,65000060,65000060-035,416,857,433,424,107Y09M
65000,65000060,65000060-028,601,1412,762,650,107Y09M
65000,65000060,65000060-017,2311,6516,3251,3265,107Y09M
65000,65000060,65000060-027,701,1732,877,855,107Y09M
65000,65000060,65000060-024,311,863,469,394,107Y09M
65000,65000060,65000060-018,2235,6046,3060,2986,107Y09M
65000,65000060,65000060-007,2630,5528,2550,2978,107Y09M
65000,65000060,65000060-058,3217,7435,3593,3842,107Y09M
65000,65000060,65000060-006,2485,5401,2559,2842,107Y09M
65000,65000050,65000050-012,1209,3245,1577,1668,107Y09M
65000,65000050,65000050-075,3493,9504,4397,5107,107Y09M
65000,65000050,65000050-058,1328,3791,1910,1881,107Y09M
65000,65000050,65000050-057,1369,3851,1905,1946,107Y09M
65000,65000050,65000050-014,1705,4775,2347,2428,107Y09M
65000,65000050,65000050-054,3172,9282,4498,4784,107Y09M
65000,65000050,65000050-011,2262,6251,3016,3235,107Y09M
65000,65000050,65000050-053,4497,11351,5479,5872,107Y09M
65000,65000050,65000050-017,1783,4727,2340,2387,107Y09M
65000,65000050,65000050-023,2222,6838,3301,3537,107Y09M
65000,65000050,65000050-051,1219,3058,1508,1550,107Y09M
65000,65000050,65000050-052,1866,4999,2432,2567,107Y09M
65000,65000050,65000050-020,871,2282,1118,1164,107Y09M
65000,65000050,65000050-043,3512,9207,4474,4733,107Y09M
65000,65000050,65000050-028,1043,2793,1349,1444,107Y09M
65000,65000050,65000050-061,1437,3884,1951,1933,107Y09M
65000,65000050,65000050-036,1379,3700,1859,1841,107Y09M
65000,65000050,65000050-022,676,1908,925,983,107Y09M
65000,65000050,65000050-065,1434,3593,1679,1914,107Y09M
65000,65000050,65000050-019,736,1924,940,984,107Y09M
65000,65000050,65000050-010,860,2278,1118,1160,107Y09M
65000,65000050,65000050-055,1857,4901,2357,2544,107Y09M
65000,65000050,65000050-035,1144,3080,1562,1518,107Y09M
65000,65000050,65000050-081,1360,3909,1930,1979,107Y09M
65000,65000050,65000050-032,2135,6356,3032,3324,107Y09M
65000,65000050,65000050-082,1550,4178,2000,2178,107Y09M
65000,65000050,65000050-026,903,2436,1192,1244,107Y09M
65000,65000050,65000050-034,1413,3919,1904,2015,107Y09M
65000,65000050,65000050-076,4698,11945,5670,6275,107Y09M
65000,65000050,65000050-037,1536,4174,2029,2145,107Y09M
65000,65000050,65000050-031,1872,5325,2556,2769,107Y09M
65000,65000050,65000050-059,1868,5105,2453,2652,107Y09M
65000,65000050,65000050-062,2334,6429,3104,3325,107Y09M
65000,65000050,65000050-029,988,2705,1315,1390,107Y09M
65000,65000050,65000050-083,1626,4894,2415,2479,107Y09M
65000,65000050,65000050-084,975,3008,1450,1558,107Y09M
65000,65000050,65000050-044,1643,5102,2479,2623,107Y09M
65000,65000050,65000050-038,2726,7925,3899,4026,107Y09M
65000,65000050,65000050-041,1552,4861,2376,2485,107Y09M
65000,65000050,65000050-004,1810,4733,2284,2449,107Y09M
65000,65000050,65000050-060,1951,5287,2588,2699,107Y09M
65000,65000050,65000050-046,1679,4789,2412,2377,107Y09M
65000,65000050,65000050-071,1804,5313,2573,2740,107Y09M
65000,65000050,65000050-045,2208,5692,2704,2988,107Y09M
65000,65000050,65000050-049,977,2613,1257,1356,107Y09M
65000,65000050,65000050-042,1162,2854,1446,1408,107Y09M
65000,65000050,65000050-015,4643,12262,6058,6204,107Y09M
65000,65000050,65000050-033,1777,5012,2461,2551,107Y09M
65000,65000050,65000050-047,1659,4586,2201,2385,107Y09M
65000,65000050,65000050-007,1908,4983,2427,2556,107Y09M
65000,65000050,65000050-064,3302,7145,3322,3823,107Y09M
65000,65000050,65000050-063,1319,3829,1850,1979,107Y09M
65000,65000050,65000050-073,1444,3996,1904,2092,107Y09M
65000,65000050,65000050-074,1704,4620,2168,2452,107Y09M
65000,65000050,65000050-030,2066,5741,2762,2979,107Y09M
65000,65000050,65000050-027,1971,5494,2692,2802,107Y09M
65000,65000050,65000050-070,2546,6955,3342,3613,107Y09M
65000,65000050,65000050-056,900,2559,1273,1286,107Y09M
65000,65000050,65000050-009,2559,7297,3557,3740,107Y09M
65000,65000050,65000050-069,1085,3090,1559,1531,107Y09M
65000,65000050,65000050-025,2136,5702,2784,2918,107Y09M
65000,65000050,65000050-039,1595,4451,2192,2259,107Y09M
65000,65000050,65000050-008,1679,4778,2307,2471,107Y09M
65000,65000050,65000050-077,1026,2612,1269,1343,107Y09M
65000,65000050,65000050-001,2124,5624,2722,2902,107Y09M
65000,65000050,65000050-003,569,1587,807,780,107Y09M
65000,65000050,65000050-080,920,2598,1295,1303,107Y09M
65000,65000050,65000050-078,1481,3946,1942,2004,107Y09M
65000,65000050,65000050-024,911,2468,1225,1243,107Y09M
65000,65000050,65000050-066,1481,3842,1844,1998,107Y09M
65000,65000050,65000050-021,2656,7512,3721,3791,107Y09M
65000,65000050,65000050-016,2878,4887,2886,2001,107Y09M
65000,65000050,65000050-005,2046,4718,2332,2386,107Y09M
65000,65000050,65000050-072,2185,6157,3107,3050,107Y09M
65000,65000050,65000050-068,1135,2662,1328,1334,107Y09M
65000,65000050,65000050-013,1408,3658,1806,1852,107Y09M
65000,65000050,65000050-002,3832,8773,4287,4486,107Y09M
65000,65000050,65000050-067,857,2532,1249,1283,107Y09M
65000,65000050,65000050-079,870,2338,1105,1233,107Y09M
65000,65000050,65000050-050,3810,9912,4672,5240,107Y09M
65000,65000050,65000050-040,897,2248,1142,1106,107Y09M
65000,65000050,65000050-006,1378,3925,1922,2003,107Y09M
65000,65000050,65000050-048,4483,11784,5792,5992,107Y09M
65000,65000050,65000050-018,2150,6168,3112,3056,107Y09M
65000,65000120,65000120-010,547,1462,796,666,107Y09M
65000,65000120,65000120-016,135,305,177,128,107Y09M
65000,65000120,65000120-007,1600,4217,2082,2135,107Y09M
65000,65000120,65000120-019,237,482,252,230,107Y09M
65000,65000120,65000120-024,109,189,97,92,107Y09M
65000,65000120,65000120-026,182,358,189,169,107Y09M
65000,65000120,65000120-015,145,295,160,135,107Y09M
65000,65000120,65000120-012,1301,3427,1730,1697,107Y09M
65000,65000120,65000120-011,718,1891,1006,885,107Y09M
65000,65000120,65000120-009,717,1917,942,975,107Y09M
65000,65000120,65000120-032,91,294,156,138,107Y09M
65000,65000120,65000120-008,437,1256,656,600,107Y09M
65000,65000120,65000120-029,677,1357,627,730,107Y09M
65000,65000120,65000120-018,224,486,248,238,107Y09M
65000,65000120,65000120-020,172,340,180,160,107Y09M
65000,65000120,65000120-031,684,1445,685,760,107Y09M
65000,65000120,65000120-013,795,2251,1160,1091,107Y09M
65000,65000120,65000120-014,206,506,287,219,107Y09M
65000,65000120,65000120-023,193,388,213,175,107Y09M
65000,65000120,65000120-034,1333,3638,1839,1799,107Y09M
65000,65000120,65000120-030,1082,2238,1093,1145,107Y09M
65000,65000120,65000120-022,185,373,194,179,107Y09M
65000,65000120,65000120-017,73,167,92,75,107Y09M
65000,65000120,65000120-021,103,184,100,84,107Y09M
65000,65000120,65000120-025,101,204,111,93,107Y09M
65000,65000120,65000120-033,261,949,468,481,107Y09M
65000,65000120,65000120-005,598,1504,804,700,107Y09M
65000,65000120,65000120-004,735,1923,930,993,107Y09M
65000,65000120,65000120-006,273,681,341,340,107Y09M
65000,65000120,65000120-001,361,823,402,421,107Y09M
65000,65000120,65000120-002,947,2267,1106,1161,107Y09M
65000,65000120,65000120-003,574,1391,682,709,107Y09M
65000,65000120,65000120-028,252,514,242,272,107Y09M
65000,65000120,65000120-027,133,331,154,177,107Y09M
65000,65000280,65000280-004,1012,3132,1572,1560,107Y09M
65000,65000280,65000280-009,368,1291,634,657,107Y09M
65000,65000280,65000280-010,1444,3173,1590,1583,107Y09M
65000,65000280,65000280-008,179,466,246,220,107Y09M
65000,65000280,65000280-003,1109,3701,1786,1915,107Y09M
65000,65000280,65000280-007,294,725,404,321,107Y09M
65000,65000280,65000280-001,1479,5025,2468,2557,107Y09M
65000,65000280,65000280-002,977,2889,1474,1415,107Y09M
65000,65000280,65000280-005,235,651,354,297,107Y09M
65000,65000280,65000280-006,393,1063,592,471,107Y09M
65000,65000070,65000070-007,1850,5317,2668,2649,107Y09M
65000,65000070,65000070-001,1468,4313,2181,2132,107Y09M
65000,65000070,65000070-002,1515,4243,2096,2147,107Y09M
65000,65000070,65000070-003,1833,5131,2621,2510,107Y09M
65000,65000070,65000070-042,777,2222,1135,1087,107Y09M
65000,65000070,65000070-014,1310,3743,1777,1966,107Y09M
65000,65000070,65000070-035,1953,5963,3024,2939,107Y09M
65000,65000070,65000070-036,1908,5577,2833,2744,107Y09M
65000,65000070,65000070-038,1242,3588,1717,1871,107Y09M
65000,65000070,65000070-039,944,2903,1482,1421,107Y09M
65000,65000070,65000070-034,1914,5479,2673,2806,107Y09M
65000,65000070,65000070-025,774,2320,1206,1114,107Y09M
65000,65000070,65000070-031,1434,4170,2092,2078,107Y09M
65000,65000070,65000070-040,1107,2909,1539,1370,107Y09M
65000,65000070,65000070-041,585,1656,858,798,107Y09M
65000,65000070,65000070-004,1374,3826,1932,1894,107Y09M
65000,65000070,65000070-028,1598,4652,2335,2317,107Y09M
65000,65000070,65000070-023,656,1927,1023,904,107Y09M
65000,65000070,65000070-037,1188,3214,1564,1650,107Y09M
65000,65000070,65000070-015,1421,4098,2048,2050,107Y09M
65000,65000070,65000070-012,592,1780,892,888,107Y09M
65000,65000070,65000070-018,1153,3386,1723,1663,107Y09M
65000,65000070,65000070-020,1812,5098,2520,2578,107Y09M
65000,65000070,65000070-019,2249,6320,3193,3127,107Y09M
65000,65000070,65000070-022,686,1878,1014,864,107Y09M
65000,65000070,65000070-032,1577,4587,2292,2295,107Y09M
65000,65000070,65000070-005,2392,6697,3354,3343,107Y09M
65000,65000070,65000070-024,6552,15652,7503,8149,107Y09M
65000,65000070,65000070-026,4102,9919,4765,5154,107Y09M
65000,65000070,65000070-016,1748,5306,2624,2682,107Y09M
65000,65000070,65000070-017,1967,5491,2734,2757,107Y09M
65000,65000070,65000070-033,2091,6192,3082,3110,107Y09M
65000,65000070,65000070-021,687,2000,1030,970,107Y09M
65000,65000070,65000070-006,2085,5058,2773,2285,107Y09M
65000,65000070,65000070-011,1261,3614,1762,1852,107Y09M
65000,65000070,65000070-027,442,969,492,477,107Y09M
65000,65000070,65000070-009,2038,5441,2672,2769,107Y09M
65000,65000070,65000070-013,538,1201,600,601,107Y09M
65000,65000070,65000070-010,1563,4338,2141,2197,107Y09M
65000,65000070,65000070-030,1480,3795,1788,2007,107Y09M
65000,65000070,65000070-008,1402,3754,1855,1899,107Y09M
65000,65000070,65000070-029,1422,3951,1951,2000,107Y09M
65000,65000250,65000250-005,192,417,245,172,107Y09M
65000,65000250,65000250-007,159,357,197,160,107Y09M
65000,65000250,65000250-009,305,687,390,297,107Y09M
65000,65000250,65000250-010,223,456,266,190,107Y09M
65000,65000250,65000250-008,448,1044,549,495,107Y09M
65000,65000250,65000250-002,196,421,227,194,107Y09M
65000,65000250,65000250-006,713,1718,910,808,107Y09M
65000,65000250,65000250-011,193,395,221,174,107Y09M
65000,65000250,65000250-012,409,1166,595,571,107Y09M
65000,65000250,65000250-004,366,808,451,357,107Y09M
65000,65000250,65000250-003,371,882,482,400,107Y09M
65000,65000250,65000250-001,227,518,262,256,107Y09M
65000,65000140,65000140-024,1947,5708,2789,2919,107Y09M
65000,65000140,65000140-002,2156,6084,2995,3089,107Y09M
65000,65000140,65000140-025,1268,3470,1706,1764,107Y09M
65000,65000140,65000140-003,1497,4314,2138,2176,107Y09M
65000,65000140,65000140-013,864,2305,1129,1176,107Y09M
65000,65000140,65000140-022,1846,5473,2696,2777,107Y09M
65000,65000140,65000140-028,2712,5540,3012,2528,107Y09M
65000,65000140,65000140-027,1967,5723,2838,2885,107Y09M
65000,65000140,65000140-021,3424,9855,4851,5004,107Y09M
65000,65000140,65000140-006,3839,10961,5385,5576,107Y09M
65000,65000140,65000140-001,5297,14408,6889,7519,107Y09M
65000,65000140,65000140-032,1050,2822,1408,1414,107Y09M
65000,65000140,65000140-035,1852,5440,2631,2809,107Y09M
65000,65000140,65000140-017,2467,7291,3496,3795,107Y09M
65000,65000140,65000140-038,1586,4719,2330,2389,107Y09M
65000,65000140,65000140-016,2246,6768,3365,3403,107Y09M
65000,65000140,65000140-019,2291,6114,2973,3141,107Y09M
65000,65000140,65000140-029,1794,5165,2533,2632,107Y09M
65000,65000140,65000140-004,1986,5517,2620,2897,107Y09M
65000,65000140,65000140-037,2635,8000,3849,4151,107Y09M
65000,65000140,65000140-036,1548,4341,2151,2190,107Y09M
65000,65000140,65000140-033,837,2568,1272,1296,107Y09M
65000,65000140,65000140-023,1218,3446,1686,1760,107Y09M
65000,65000140,65000140-031,1797,5391,2681,2710,107Y09M
65000,65000140,65000140-018,1439,4230,2107,2123,107Y09M
65000,65000140,65000140-005,1388,4000,1996,2004,107Y09M
65000,65000140,65000140-012,977,2712,1331,1381,107Y09M
65000,65000140,65000140-030,1151,3164,1566,1598,107Y09M
65000,65000140,65000140-015,2079,6291,3070,3221,107Y09M
65000,65000140,65000140-009,2555,6393,3097,3296,107Y09M
65000,65000140,65000140-026,1159,3208,1555,1653,107Y09M
65000,65000140,65000140-014,1292,3474,1705,1769,107Y09M
65000,65000140,65000140-020,1298,3733,1873,1860,107Y09M
65000,65000140,65000140-010,1189,3334,1628,1706,107Y09M
65000,65000140,65000140-034,1177,3384,1644,1740,107Y09M
65000,65000140,65000140-007,2463,6626,3238,3388,107Y09M
65000,65000140,65000140-011,1270,3490,1747,1743,107Y09M
65000,65000140,65000140-008,2050,5759,2824,2935,107Y09M
65000,65000080,65000080-012,340,1026,550,476,107Y09M
65000,65000080,65000080-011,3009,8672,4410,4262,107Y09M
65000,65000080,65000080-014,1931,5314,2686,2628,107Y09M
65000,65000080,65000080-018,2040,6075,3127,2948,107Y09M
65000,65000080,65000080-005,406,1136,559,577,107Y09M
65000,65000080,65000080-004,1948,4562,2316,2246,107Y09M
65000,65000080,65000080-017,1650,5201,2599,2602,107Y09M
65000,65000080,65000080-008,2882,9120,4524,4596,107Y09M
65000,65000080,65000080-007,631,1791,867,924,107Y09M
65000,65000080,65000080-010,2851,8047,4060,3987,107Y09M
65000,65000080,65000080-002,901,2362,1166,1196,107Y09M
65000,65000080,65000080-013,127,270,151,119,107Y09M
65000,65000080,65000080-001,429,1161,586,575,107Y09M
65000,65000080,65000080-009,1304,3787,1933,1854,107Y09M
65000,65000080,65000080-003,2138,6064,2950,3114,107Y09M
65000,65000080,65000080-020,2596,7409,3600,3809,107Y09M
65000,65000080,65000080-006,213,623,346,277,107Y09M
65000,65000080,65000080-019,1676,4767,2380,2387,107Y09M
65000,65000080,65000080-016,1491,3944,1934,2010,107Y09M
65000,65000080,65000080-015,1658,4902,2472,2430,107Y09M
10018,10018020,10018020-018,623,1950,966,984,107Y09M
10018,10018020,10018020-010,402,942,448,494,107Y09M
10018,10018020,10018020-035,150,317,174,143,107Y09M
10018,10018020,10018020-011,441,987,482,505,107Y09M
10018,10018020,10018020-004,225,549,281,268,107Y09M
10018,10018020,10018020-045,1769,3936,1859,2077,107Y09M
10018,10018020,10018020-028,1614,4116,2053,2063,107Y09M
10018,10018020,10018020-009,287,649,331,318,107Y09M
10018,10018020,10018020-002,364,838,405,433,107Y09M
10018,10018020,10018020-016,1824,4763,2301,2462,107Y09M
10018,10018020,10018020-015,1452,3514,1722,1792,107Y09M
10018,10018020,10018020-008,481,1167,575,592,107Y09M
10018,10018020,10018020-020,312,1023,538,485,107Y09M
10018,10018020,10018020-044,928,1860,836,1024,107Y09M
10018,10018020,10018020-014,2259,6382,3134,3248,107Y09M
10018,10018020,10018020-006,295,606,275,331,107Y09M
10018,10018020,10018020-017,883,2546,1259,1287,107Y09M
10018,10018020,10018020-039,2146,4763,2402,2361,107Y09M
10018,10018020,10018020-032,2185,6067,3116,2951,107Y09M
10018,10018020,10018020-001,273,619,330,289,107Y09M
10018,10018020,10018020-033,1308,3384,1637,1747,107Y09M
10018,10018020,10018020-031,1916,4772,2275,2497,107Y09M
10018,10018020,10018020-023,2358,5493,2616,2877,107Y09M
10018,10018020,10018020-041,2579,7264,3469,3795,107Y09M
10018,10018020,10018020-040,2188,5801,2733,3068,107Y09M
10018,10018020,10018020-043,824,2556,1273,1283,107Y09M
10018,10018020,10018020-012,666,1837,911,926,107Y09M
10018,10018020,10018020-034,1789,4998,2511,2487,107Y09M
10018,10018020,10018020-024,2655,6818,3422,3396,107Y09M
10018,10018020,10018020-030,695,2251,1130,1121,107Y09M
10018,10018020,10018020-029,1761,4488,2215,2273,107Y09M
10018,10018020,10018020-005,502,1274,637,637,107Y09M
10018,10018020,10018020-026,1256,3300,1644,1656,107Y09M
10018,10018020,10018020-027,716,1906,937,969,107Y09M
10018,10018020,10018020-042,3281,8081,3851,4230,107Y09M
10018,10018020,10018020-021,1211,3347,1606,1741,107Y09M
10018,10018020,10018020-013,743,1922,941,981,107Y09M
10018,10018020,10018020-038,1876,6068,2941,3127,107Y09M
10018,10018020,10018020-036,2081,5832,2834,2998,107Y09M
10018,10018020,10018020-019,1632,4670,2280,2390,107Y09M
10018,10018020,10018020-003,349,841,436,405,107Y09M
10018,10018020,10018020-037,2419,7075,3377,3698,107Y09M
10018,10018020,10018020-007,742,1746,806,940,107Y09M
10018,10018020,10018020-022,2545,7346,3539,3807,107Y09M
10018,10018020,10018020-025,232,680,377,303,107Y09M
10018,10018010,10018010-020,2304,6083,2863,3220,107Y09M
10018,10018010,10018010-008,237,547,278,269,107Y09M
10018,10018010,10018010-040,722,2548,1317,1231,107Y09M
10018,10018010,10018010-012,297,746,356,390,107Y09M
10018,10018010,10018010-013,1567,4216,1998,2218,107Y09M
10018,10018010,10018010-018,2122,5813,2711,3102,107Y09M
10018,10018010,10018010-039,1186,3932,2006,1926,107Y09M
10018,10018010,10018010-044,2055,5859,2877,2982,107Y09M
10018,10018010,10018010-032,633,1515,762,753,107Y09M
10018,10018010,10018010-035,424,1127,557,570,107Y09M
10018,10018010,10018010-033,1563,3943,1915,2028,107Y09M
10018,10018010,10018010-023,1269,3447,1654,1793,107Y09M
10018,10018010,10018010-028,1419,4202,2013,2189,107Y09M
10018,10018010,10018010-010,317,817,422,395,107Y09M
10018,10018010,10018010-007,324,758,360,398,107Y09M
10018,10018010,10018010-009,368,877,448,429,107Y09M
10018,10018010,10018010-011,985,1829,1021,808,107Y09M
10018,10018010,10018010-053,2399,6150,3006,3144,107Y09M
10018,10018010,10018010-027,1557,4354,2141,2213,107Y09M
10018,10018010,10018010-005,288,670,344,326,107Y09M
10018,10018010,10018010-022,1153,3352,1643,1709,107Y09M
10018,10018010,10018010-021,2900,7931,3877,4054,107Y09M
10018,10018010,10018010-025,2238,5205,2444,2761,107Y09M
10018,10018010,10018010-045,2596,6420,3199,3221,107Y09M
10018,10018010,10018010-038,1004,3563,1837,1726,107Y09M
10018,10018010,10018010-015,631,1667,839,828,107Y09M
10018,10018010,10018010-003,418,986,489,497,107Y09M
10018,10018010,10018010-001,367,786,384,402,107Y09M
10018,10018010,10018010-037,1839,4394,2214,2180,107Y09M
10018,10018010,10018010-048,1102,3068,1491,1577,107Y09M
10018,10018010,10018010-047,2835,8815,4428,4387,107Y09M
10018,10018010,10018010-036,1489,3586,1746,1840,107Y09M
10018,10018010,10018010-041,2703,6425,3305,3120,107Y09M
10018,10018010,10018010-016,2550,6528,3177,3351,107Y09M
10018,10018010,10018010-030,2252,6154,3005,3149,107Y09M
10018,10018010,10018010-031,2377,6901,3488,3413,107Y09M
10018,10018010,10018010-014,1284,3409,1666,1743,107Y09M
10018,10018010,10018010-019,1952,5486,2621,2865,107Y09M
10018,10018010,10018010-050,2310,6669,3211,3458,107Y09M
10018,10018010,10018010-052,1437,4253,2102,2151,107Y09M
10018,10018010,10018010-049,1432,4055,2005,2050,107Y09M
10018,10018010,10018010-043,2543,6949,3463,3486,107Y09M
10018,10018010,10018010-029,1315,3548,1753,1795,107Y09M
10018,10018010,10018010-006,155,341,169,172,107Y09M
10018,10018010,10018010-002,711,1595,815,780,107Y09M
10018,10018010,10018010-026,3176,8919,4283,4636,107Y09M
10018,10018010,10018010-017,901,2302,1064,1238,107Y09M
10018,10018010,10018010-051,917,2359,1081,1278,107Y09M
10018,10018010,10018010-042,4822,11682,5881,5801,107Y09M
10018,10018010,10018010-024,2250,5915,2879,3036,107Y09M
10018,10018010,10018010-046,2157,6064,2972,3092,107Y09M
10018,10018010,10018010-004,261,562,286,276,107Y09M
10018,10018010,10018010-054,2365,5490,2763,2727,107Y09M
10018,10018030,10018030-013,1108,3380,1694,1686,107Y09M
10018,10018030,10018030-018,304,1025,551,474,107Y09M
10018,10018030,10018030-007,1135,3418,1729,1689,107Y09M
